coverage,method,target_fpr,seed,source_hidden,magnitude,threshold,true_station,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s,n_episodes
0.75,B1_IsolationForest,0.01,5053.038461538462,0.5897435897435898,4.59912947231232,0.7423023198141773,19.82051282051282,56.93589743589744,0.14387958636660445,0.4358974358974359,0.0,0.20624668786433492,6.088235294117647,342.4793244211117,0.0,0.10256410256410256,0.0446206811116539,29716.25136479154,21417.21214646663,78
0.75,B1_IsolationForest,0.02,5053.038461538462,0.5897435897435898,4.59912947231232,0.7423023198141773,19.82051282051282,56.93589743589744,0.17088008278208747,0.5256410256410257,0.0,0.17322892808140924,5.780487804878049,273.77077047086846,0.0,0.10256410256410256,0.053065532851034054,29945.00520214489,24269.073770328774,78
0.75,B1_IsolationForest,0.05,5053.038461538462,0.5897435897435898,4.59912947231232,0.7423023198141773,19.82051282051282,56.93589743589744,0.26060604720648595,0.6923076923076923,0.016975308641975308,0.15475016703129021,7.685185185185185,245.26673157481144,0.01282051282051282,0.10256410256410256,0.0894248999009885,30364.452093034677,26580.071646798355,78
0.75,B1_IsolationForest,0.1,5053.038461538462,0.5897435897435898,4.59912947231232,0.7423023198141773,19.82051282051282,56.93589743589744,0.32509721616956294,0.8333333333333334,0.02791691512621745,0.14250399545385212,8.061538461538461,221.18658123799173,0.02564102564102564,0.11538461538461539,0.14365072804911952,29508.699601713084,25070.34664649519,78
0.75,B2_observed_only_twin,0.005,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.27313252797356125,0.5769230769230769,0.3755870709865867,0.7336438290433448,4.2,190.50512220155605,0.21794871794871795,0.4358974358974359,0.016192949891757243,30943.44912756651,28350.549969214848,78
0.75,B2_observed_only_twin,0.01,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.27879760911999923,0.6153846153846154,0.37294621238325837,0.708624423061469,4.416666666666667,191.02105802801645,0.23076923076923078,0.44871794871794873,0.017203458448554428,30802.284047341524,28319.593819627225,78
0.75,B2_observed_only_twin,0.02,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.3257192366899624,0.7435897435897436,0.33852138556572053,0.697404614405846,4.836206896551724,231.12538474621087,0.2564102564102564,0.5384615384615384,0.02610321662445097,29989.910534178027,26408.006111370225,78
0.75,B2_observed_only_twin,0.05,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.3817674378833763,0.8717948717948718,0.30346390443907323,0.6452090825119664,6.198529411764706,226.20719324286662,0.2692307692307692,0.5897435897435898,0.058210111029611496,30713.357253662805,26219.44376040509,78
0.75,B2_observed_only_twin,0.1,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.44071128991363057,0.9743589743589743,0.26641268023540315,0.5715002882525777,7.2368421052631575,232.8894032156676,0.28205128205128205,0.6282051282051282,0.12472165222949967,30137.883040268593,25818.51116203703,78
0.75,B3_TurningPoint,0.005,5053.038461538462,0.5897435897435898,4.59912947231232,0.41240313011539886,19.82051282051282,56.93589743589744,0.13018548521010237,0.3974358974358974,0.08064516129032258,0.5645161290322581,5.612903225806452,117.3879512513428,0.038461538461538464,0.23076923076923078,0.007581866508905659,31361.25446017682,26671.291726410014,78
0.75,B3_TurningPoint,0.01,5053.038461538462,0.5897435897435898,4.59912947231232,0.41240313011539886,19.82051282051282,56.93589743589744,0.1622648314805717,0.48717948717948717,0.10061919504643962,0.49057134815648745,7.157894736842105,182.5066204822054,0.05128205128205128,0.24358974358974358,0.013281782125792688,30786.342309748998,25136.898451997688,78
0.75,B3_TurningPoint,0.02,5053.038461538462,0.5897435897435898,4.59912947231232,0.41240313011539886,19.82051282051282,56.93589743589744,0.17129981951350315,0.5128205128205128,0.12173913043478261,0.49721989966555186,7.6,189.5242508738554,0.0641025641025641,0.2564102564102564,0.020305668831286285,30644.21616969954,24715.84062849869,78
0.75,B3_TurningPoint,0.05,5053.038461538462,0.5897435897435898,4.59912947231232,0.41240313011539886,19.82051282051282,56.93589743589744,0.18452004761875465,0.5641025641025641,0.13392857142857142,0.48034005468215996,7.840909090909091,195.41692510447228,0.07692307692307693,0.2692307692307692,0.03848531289023017,31181.285589350213,24362.280174661675,78
0.75,B3_TurningPoint,0.1,5053.038461538462,0.5897435897435898,4.59912947231232,0.41240313011539886,19.82051282051282,56.93589743589744,0.24285914910191933,0.7564102564102564,0.1711057304277643,0.44717514124293783,7.483050847457627,201.43848059773435,0.14102564102564102,0.34615384615384615,0.06682773168898605,30947.875524218867,24000.98684506595,78
0.75,RippleTwin,0.005,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.2765119999494928,0.5769230769230769,0.702548516183326,0.7362780140304709,3.9444444444444446,191.02105802801645,0.41025641025641024,0.4230769230769231,0.01684256887361803,30669.95327530062,28319.593819627225,78
0.75,RippleTwin,0.01,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.2852347753695943,0.6282051282051282,0.6676878251075484,0.7023244063827851,4.153061224489796,198.36383289450322,0.4230769230769231,0.4358974358974359,0.017864336032508935,30133.839636619603,28373.699222472682,78
0.75,RippleTwin,0.02,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.32364428166913495,0.7307692307692307,0.6432626601739926,0.6809526273206661,4.56140350877193,231.12538474621087,0.48717948717948717,0.5128205128205128,0.02615769404791667,29698.248063651135,26408.006111370225,78
0.75,RippleTwin,0.05,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.37073298608173993,0.8205128205128205,0.6184204826446534,0.6560888598760776,5.140625,226.20719324286662,0.5512820512820513,0.5641025641025641,0.04611844847681493,29944.65652748964,26219.44376040509,78
0.75,RippleTwin,0.1,5053.038461538462,0.5897435897435898,4.59912947231232,31.303642058256866,19.82051282051282,56.93589743589744,0.4303464445167698,0.9615384615384616,0.52225383017553,0.5566844251237595,6.906666666666666,231.20996540450554,0.5641025641025641,0.5897435897435898,0.10699566958701916,30114.984735082493,25919.277430706756,78
1.0,B0_SPC_observed,0.005,5053.038461538462,0.0,4.59912947231232,5.124273832797681,19.82051282051282,56.93589743589744,0.37238930223041844,0.6794871794871795,0.9216135328562134,0.9216135328562134,1.490566037735849,229.5437318016576,0.6282051282051282,0.6282051282051282,0.02784855332688032,29802.992947671166,26019.25144687763,78
1.0,B0_SPC_observed,0.01,5053.038461538462,0.0,4.59912947231232,5.124273832797681,19.82051282051282,56.93589743589744,0.4009691691712486,0.7307692307692307,0.8644311042859137,0.8644311042859137,2.587719298245614,239.13911143244312,0.6410256410256411,0.6410256410256411,0.03276048677000307,30138.03910717098,25443.528669030504,78
1.0,B0_SPC_observed,0.02,5053.038461538462,0.0,4.59912947231232,5.124273832797681,19.82051282051282,56.93589743589744,0.40795935236565384,0.7564102564102564,0.8335639381434254,0.8335639381434254,2.8983050847457625,239.13911143244312,0.6410256410256411,0.6410256410256411,0.03419773781819524,30521.455341805566,25443.528669030504,78
